word,reference_url,text,is_metaphor
attack,http://archive.org/details/FOXNEWSW_20121024_000000_The_OReilly_Factor,bill on the 12th he was handed a document the president that he read that said it was an outright terror attack and that s the consensus that everybodybelieves right now,0
attack,http://archive.org/details/FOXNEWSW_20121024_000000_The_OReilly_Factor,it wasn t one of the elements it had nothing to do with the benghazi attack nothing,0
attack,http://archive.org/details/FOXNEWSW_20121024_000000_The_OReilly_Factor,at first i was very frustrated i wanted him to nail obama to the wall on lies and deceit benghazi terror attack that got four americans dead at the beginning when iwatched it unfold i was a little shocked by that then i realized there was a method to the madness here first of all i agree with you on the women voters i don t think that s theentire picture i think what he he is trying to do is allow the lies and the coverup to speak for itself,0
attack,http://archive.org/details/MSNBCW_20121011_060000_Hardball_With_Chris_Matthews,i met some wonderful people one was a former navy s e a l and glenn dougherty we chatted for a while he came from massachusetts where i had been governor you can imagine how shocked iwas to learn that he was one of the two navy former navys e a l s killed in benghazi when the report came our consulate had been attacked that he and the other s e a l that was killed with him that they were in a different place they were about a mile away in an annex in the city when they heard the consulate was under attack they went to the attack they didn t hunker down and hide themselves no they went there that s what americans do when there s a challenge when there s a threat we go there,0
attack,http://archive.org/details/MSNBCW_20121011_060000_Hardball_With_Chris_Matthews,also what really happened in that fatal attack in benghazi republicans are charged with the state department with lack security republicans say democrats are trying to score points off a tragedy a ceo says if a certain candidate wins presidency he may have to fire people see if you can guess which billionaire this candidateopposes this is hardball the place for politics thunder crashes female announcer somepeople like to pretend a flood could never happen to them and that their homeownersinsurance protects them thunder crashes it doesn t stop pretending only flood insurancecovers floods visit floodsmart gov pretendto learn your risk,0
attack,http://archive.org/details/MSNBCW_20121011_060000_Hardball_With_Chris_Matthews,what s that supposed to mean duckworth shouldn t have picked something to wear for the democratic convention while her opponent was so nobly marching in a local parade anyway duckworth acknowledged the bizarre attack in the debate later on,1
attack,http://archive.org/details/MSNBCW_20121011_060000_Hardball_With_Chris_Matthews,up next what happened in that deadly attack on our consulate in libya republicans say the statedepartment dropped the ball but democrats say republicans are playing politics with a tragedy you re watching hardball a place for politics,0
attack,http://archive.org/details/MSNBCW_20121011_060000_Hardball_With_Chris_Matthews,welcome back to hardball well there was some politically charged moments today on capitol hill as darrell issa looked intothe attack in benghazi that killed christopher stevens and three other americans they have accused the administration of giving false information in the aftermath of the attack they characterized it as a spontaneous protest that aroseover an anti muslim film in the usa today here is issa today,0
attack,http://archive.org/details/MSNBCW_20121011_060000_Hardball_With_Chris_Matthews,the republicans who are running this committee reallywanted to get at why was the government giving out information they now acknowledge was incorrect the video you talked about was somehow the spark that set this off there was a lot of friction about that during the committeehearing and as you heard chairman issa say there is apparently videotape the government hasthat shows that it was very calm there about an hour before the sort of the melee began a lot of frustration about that still a sense they're not getting all the answers they want some of that is because there s an ongoing investigation in fact three of them the people from the state department who were there to give testimony had some concern about stepping on the investigation so that s part of it the other part is a real inquiry about what should the level of security be because two of the men who were at the witness table had been a part of security in libya claimed they had made requests for additional support on the ground based on things they were seeing there and that that had been denied now it's a question of were the right decisions made about the level of security needed of course after something this deadly that makes the decisions made earlier look like there were problems and the state departmentofficial who made the decision still believes they had the right number of personnel on the ground the day this happened but that this was not something that could have been prevented because of the what they called unprecedented level of attack,1
attack,http://archive.org/details/MSNBCW_20121011_060000_Hardball_With_Chris_Matthews,let me say a word about theevening of september 11th i had not seen an attack of such veracity and intensity previously in libya nor in my time with the security service,0
attack,http://archive.org/details/CNNW_20121025_040000_Piers_Morgan_Tonight,say let s go through the list let s remove big bird because it's a bit facetious but 23 million americans unemployed nearly 8 gasoline prices have doubled in obama s four year term and benghazi today we see that there are e mails that have appeared which basically prove that the administration did know this was some kind of plannedterrorist attack and wasn t related to any protests over the video none of this is very good for the president is it,0
attack,http://archive.org/details/CNNW_20121025_040000_Piers_Morgan_Tonight,were you surprised by the ferocity of the attacks,0
attack,http://archive.org/details/CNNW_20121025_040000_Piers_Morgan_Tonight,well you have to understand frank rich he was a terrible theater critic he got thrown out of that he got thrown out of the n york times like a dog and now he s writing for some other magazine i guess and he ll certainly attack it but frank rich was a failed theater kritic and now he s critiquing politics which is sort of an interesting combination,1
attack,http://archive.org/details/CNNW_20121025_040000_Piers_Morgan_Tonight,let me start with you katie i can't work out for the love of god whose side he s on because i remember watching the super bowl and halfway through it out pops clint eastwood doing a chrysler ad in which he appeared to be endorsing barack obama s bailout of the auto industry now he s popping up with empty chairs and new ads attacking obama apparently supporting mitt romney i am confused of new york,1
attack,http://archive.org/details/CNNW_20121025_040000_Piers_Morgan_Tonight,you may say that but you can't deny that democrats we ve seen the attack ads coming out already tonight they do love it politically when a republican senator candidate makes a stupid fatuous comment about rape,1
attack,http://archive.org/details/FOXNEWSW_20121013_030000_The_OReilly_Factor,laura congressman the the washington post today is reporting that political chaos in libya today hammers the U.S. probe of the deadly benghazi attacks and basically saying that when you call over when we call over to officials in libya no one is answering the phone so it's more than a month later and apparently according to this article we have made very little progress because of the situation on the ground which begs the question if it's difficult on the ground now presumably it was difficult on the ground before september 11th correct,0
attack,http://archive.org/details/FOXNEWSW_20121013_030000_The_OReilly_Factor,laura joining me now from new york is fox news anchor geraldo rivera and geraldo before we get to afghanistan i want to get your take on the obama campaign s response first to the libya attack we were just discussing that in the previous segment and now intelligence community folks former cia director general hayden came out strong against biden throwing the intelligence community under the bus because the intel people said hey don t look at us we never said we never briefed congress on this idea it was spontaneous protest that went awry last nighted by den actually said that at the debate,0
attack,http://archive.org/details/FOXNEWSW_20121013_030000_The_OReilly_Factor,you know i think that let s first of all put the focus on paul ryan because i really believe what paul ryan needed to do last night on this whole issue of benghazi gate laura was to channel ed henry the same way our white house correspondent was busting jay carney today at that press briefing you know when did you find out about the request for additional security there are you saying that you were never briefed i needed to see paul ryan advance that conversation instead the issue was raised and it was almost as if it went in passing it happened there was the moment but i didn t see the congressman challenge the vice president on either the lack of security or more importantly once he he had had that exchange on security on what they knew and when they knew it about the true nature of those hideous attacks laura,0
attack,http://archive.org/details/FOXNEWSW_20121013_030000_The_OReilly_Factor,we have a situation where we have four yearsave record to run on and all the other side can do is demonize and deflect and distract with the shiny object over here soy don t focus on the fact of losing 40 of your fam le s wealth which is a lot more important than whether they can get a 9 99 birth control pact paid for by insurance what do romney ryan need to do at hoff stra this is barack obama s territory he likes the town hall meetings i think he will feel a lot more comfortable and go on the attack,1
attack,http://archive.org/details/MSNBCW_20120921_040000_The_Rachel_Maddow_Show,i saw the statement you put out tonight after the debate noting your disappointment with what you described as personal attacks by senator brown against elizabeth warren what did you mean by that,1
attack,http://archive.org/details/MSNBCW_20120921_040000_The_Rachel_Maddow_Show,there was a snarky tone the kind of professor accusation but also with all that we ve got going on the war and the economy the environment to begin with this silly attack on the fact that she once said she was of native american ancestry dishonest statement by him a lie that she used it to get ahead which has been refuted and later talk an the fact she s a very highly paid professor look you outlined it the issues run very much against him a key moment came when elizabeth warren talked about inhofe whoscott brown would like to make chairman on the committee says global warming is a hoax and would dismantle the epa said you re not running against jim inhofe you re running against me that s not true elizabeth warren is running against scott brown who wants to make jim inhofe the chairman of the environment committee jim demint an extreme right winger chairman of the committee that deals with health and communications he s not running for class president he s running for united states senator and by the way you re right that you couldn t get him to say the word romney with a subpoena he talks about support for some of obama s policies but he would vote to make mitch mcconnell the majority he talked about being bipartisan here s the deal with the democrats in the senate he s had a chance to be bipartisan because harry reid and the democratic leadership have brought up things in conjunction with the administration but we see what goes on in the house if mitch mcconnell becomes the majority leader it won t make any difference if scott brown would have voted for equal pay or would have voted for this because he ll get no opportunity to do it mitch mcconnell has said his first term goal was so defeat obama his next term goal would be to frustrate him that s why senator brown did not want to talk about issues except for his vehement objectio raising the taxes on the richest people in the country other than that i was disappointed by a snarky personal attack not consistent with the nice guy image he s put forward,1
attack,http://archive.org/details/MSNBCW_20120921_040000_The_Rachel_Maddow_Show,you know on the issue of specifically attacking elizabeth warren on her native american heritage scott brown is saying look at her you can tell she s not native american look at her look at her he was saying that over and over again tonight i ve heard this attack from him i ve never seen him do that i actually i feel like it's racially offensive to say i can tell you re not native american look at you,1
attack,http://archive.org/details/MSNBCW_20120921_040000_The_Rachel_Maddow_Show,the point is that he s clearly he s not doing as well in the polls as he thought they ve shown her somewhat ahead it's a little bit volatile here s his problem 60 of massachusetts or more are going to vote to make barackobama the second term president scott brown is committed to helping the people who will try to wreck that presidency he even sent an e mail boasting about how he would help barack obama so he s got to try to talk about all these other things he s angry he did not expect a year ago to be in a tough race for re election and it's in these personal attacks when he says she checked this box and checked that box that s simply not true by the way there s an analogy here the analogy is to the birth certificate of president obama let me see the record president obama showed the birth certificate and you still have republican officials in kansas saying oh well we're not sure about all this so it is a very similar effort to delegitimize your opponent rather than debate the issues when you think the issues go against you,1
attack,http://archive.org/details/MSNBCW_20120921_040000_The_Rachel_Maddow_Show,first of all it's based on being graded on the curve you compare him to the extreme right wing republicans and he looks okay but he s not running against those republicans in fact he s running to help them by putting them into the majority and when you compare him to elizabeth warren or senator kennedy who he really inappropriately tried to claim was on his side on the question of birth control contraception no he s not there he used the arguments when he said oh i want it enforced but i don t want to help the plaintiffs lawyers that s the key if you start attacking the lawyers who are going to bring these lawsuits then you re saying the law shouldn t be enforced there is no federal agency able to do that kind of enforcement in a consistent basis if you re going to have anti discrimination laws enforced you re going to have to have people go to a lawyer and the lawyer accept it on a contingency basis these are not people with a lot of money while scott brown says he s for equal pay he demonizes the only effective enforcement method which is for people who have been wronged to have lawyers go to work for them,1
attack,http://archive.org/details/CNNW_20121120_030000_Anderson_Cooper_360,back in gaza a targeted strike on the second story of a building that houses various media groups two people are killed one of them an official from islamic jihad rent an office in the building islamic jihad is a group that israel and the U.S. consider a terrorist organization regular life in gaza city is pretty much ground to a halt stores are closed and shuttered streets which would normally be filled with people are largely empty most people just try to stay indoors as much as they can only venturing out when they absolutely need to in order to buy supplies for their families otherwise it's just too dangerous to go out these days for israelis along the border and residents of gaza city there is no such thing as regular life as the battle enters its seventh day casualties rage and grief grow on both sides of the border along with the fear that the worst may be yet to come im joined by wolf blitzer in jerusalem also here with ben wedeman and arwa damon arwa yesterday you were at the scene of what was the most controversial attack a strike on what israeli forces said was a building owned by a hamas official commander of an artillery unit they say initially he had been killed then stepped back from that at least nine members of a family were killed what was the scene like,0
attack,http://archive.org/details/CNNW_20121120_030000_Anderson_Cooper_360,obviously an attack like that it accentuates people s anger toward israel here in gaza,0
attack,http://archive.org/details/CNNW_20121120_030000_Anderson_Cooper_360,yes that s right in addition to him there was a shop keeper in the building who died of a heart attack as a result of the blasts so another victim,0
attack,http://archive.org/details/CNNW_20121120_030000_Anderson_Cooper_360,i think that palestinians can see for themselves what hamas has brought them ever since hamas took power over the gaza strip by expelling through blood and fire the representatives of the palestinian authority not israel the palestinians gaza has been sinking and has been sinking into a situation of hopelessness it has become a sort of platform for rocket launching and attacks and bombings on israelis and of course its future looks terrible ever since hamas is in power i think that after this conflict is over and palestinians in the west bank and in gaza will think about what has happened they will understand that none of this would have happened had hamas not adopted this you called it a rejectionist policy it's not rejectionist it's a holy war policy their only project is holy war until the bitter end until they destroy israel and this is something the palestinians need to think about very seriously is this what they want for gaza for the west bank for themselves or do they want to find a path to negotiate peace with israel and co exist peacefully in two separate independent secure states i think it's for the palestinians to make that choice and until then if our security is threatened if israeli civilians come under fire then we will take whatever measures are needed to protect them at the same time we are still willing to discuss and to negotiate with the palestinian authority a peace deal we are willing to talk any time without preconditions and this situation this conflict in gaza has not changed that fundamental position,0
attack,http://archive.org/details/CNNW_20121120_030000_Anderson_Cooper_360,when we come back i want to show you what it was like up close as we went to the scene of the multiple rocket attack on what was a media center but also a place where islamic jihad a number of islamic jihad officials were congregating according to israeli officials and one of them was killed in the strike we ll show that to you when we come back male announcer with over 50 delicious choices of green giant vegetables it's easy to eat like a giant and feel like a green giant ho ho ho green giant ho ho ho sfx sounds of african drum and flute look who s back again it's embarrassing it's embarrassing we can see you carl we can totally see you come on you re better than this all that prowling around yeah you re the king of the jungle have you thought about going vegan carl hahaha you know folks who save hundreds of dollars by switching to geico sure are happy how happy are they jimmy happier than antelope with night vision goggles nice get happy get geico fifteen minutes could save you fifteen percent or more try running four ning a restaurant is hard fortunately we ve got ink it gives us 5x the rewards on our internet phone charges and cable plus at office supply stores rewards we put right back into our business this is the only thing we ve ever wanted to do and ink helps us do it make your mark with ink from chase customer erin swenson bought so im happy today sales go up im happy it went out today im happy what if she s not home together she won t be happy use ups she can get a text alert reroute even reschedule her package it's ups my choice are you happy im happy im happy im happy im happy im happy happy happy happy happy together happy i love logistics,0
attack,http://archive.org/details/CNNW_20121120_030000_Anderson_Cooper_360,when the iron dome anti aircraft missiles are fired you can actually see them in the night sky even sometimes during the day a few hours ago we saw a number of rockets being fired from a position just a couple blocks from here in the center of gaza city and we saw the iron dome anti missiles go up and take them out so it's a very effective system the israelis say about a third of the thousand or so rockets that have been fired into israel have been intercepted they also say more than 100 or so of those rockets have even fallen elsewhere in gaza never even made it as far as israel we talked about it a little bit earlier on but i wanted to give you an up close look at the multiple missile attack that we saw earlier today on the media center which is a building about four blocks from here a building that had been hit on sunday when israeli forces said they were targeting a hamas antenna on the building today the target was very different three missiles were fired into the second floor of the building take a look seeing it as we saw it when it happened from our vantage point we clearly saw two of three rockets slamming into a nearby building seconds later we were in our vehicle racing to the scene,0
attack,http://archive.org/details/CNNW_20121120_030000_Anderson_Cooper_360,talk about negotiations and cease fires today this was the reality on the ground im joined once again by ben wedeman who was on the scene as well for that attack also former cia officer bob baer joins us also barbara starr pentagon correspondent in terms of seeing weapons being used here and increasingly sophisticated rockets that are being used where are they coming from where are they being smuggled in from,0
attack,http://archive.org/details/CNNW_20121120_030000_Anderson_Cooper_360,anderson you have been there a lot you know invading and holding on to gaza is a nightmare for israel it's a warren of groups refugee camps buried weapons caches the israelis do not want to go back in with a ground force there s no benefit from it but on the other hand if hamas is going to continue these rocket attacks they're going to have to but i think at the end of the day what hamas would like to do is draw sympathy for the palestinians and draw the support of countries like egypt you know what s left of syria jordan and the rest of it i think they are continuing to look for some sort of arab backing hoping to get something out of it,0
attack,http://archive.org/details/CNNW_20121120_030000_Anderson_Cooper_360,the original talking points drafted by the cia specifically mentioned al qaeda ties to the attack but that was removed,0
attack,http://archive.org/details/MSNBCW_20121012_230000_Hardball_With_Chris_Matthews,okay there are a number of moments in the debate when paul ryan seemedto be playing defense against biden s attacks here were the two candidates squaring off on the romney tax plan which remains impossible to defend in terms of mathematics he ll never tell us which one he s going to get rid of let s watch,1
attack,http://archive.org/details/MSNBCW_20121012_230000_Hardball_With_Chris_Matthews,mccain lindsay graham they're all in there helping the more hawkish guy let s go to florida to an interesting race allen west who makes all the noise about the communists he s challenged by patrick murphy of oregon a west campaign ad released just a couple weeks ago attacks murphy for a 2003 arrest when the democrat was 19 years old let s take a look at the ad,1
attack,http://archive.org/details/MSNBCW_20121012_230000_Hardball_With_Chris_Matthews,up next the year of the super pac and there s one group mixing celebrities and comedy to take on romney and the republicans that s ahead and that is hardball the place for politics quit smoking with chan when the doctor told methat i could smoke for the first week im like yeah ok little did i know that one week lateri wasn t smoking male announcer along with support chantix is provento help people quit smoking it reduces the urge to smoke some people had changesin behavior thinking or mood hostility agitation depressed mood and suicidalthoughts or actions while takingor after stopping chantix if you notice any of these stop taking chantix and callyour doctor right away tell your doctorabout any history of depression or othermental health problems which could get worsewhile taking chantix don t take chantix ifyou ve had a serious allergic or skin reaction to it if you develop thesestop taking chantix and see your doctor right away as some can belife threatening if you have a history of heartor blood vessel problems tell your doctor if you havenew or worse symptoms get medical help right away if you have symptomsof a heart attack use caution when drivingor operating machinery common side effectsinclude nausea trouble sleepingand unusual dreams it helps to have peoplearound you they say you re much bigger than this and you are male announcer ask your doctor if chantixis right for you email marketingfrom constant contact reaches people in a placethey're checking every day their inbox and it gives you the toolsto create custom emailsthat drive business it's just one of the ways constant contact can help yougrow your small business sign upfor your free trial today at constantcontact com try,0
attack,http://archive.org/details/MSNBCW_20121002_010000_The_Rachel_Maddow_Show,the man who introduced scott brown at his victory party was his dear friend and political ally mitt romney these days if you went by massachusetts politics if you only had massachusetts media fed into your home you d have no idea that the same guy was running for president today was the second debate between scott brown and elizabeth warren two things you ll remember in the first debate the first the vee mans he attacked elizabeth warren on the basis of race in the first debate saying he could tell by looking at the law professor that she wasn t really native american that was followed up by two scott brown tv ads attacking elizabeth warren on the basis of race it was also followed by a bunch of scott brown staffers mocking native americans with fake war whoops and tomahawk chops tonight he addressed the samecontroversy and kept arguing that race is relevant and a decision the voters have tomake he still did not apologize forstaffers making fun of native americans even though the cherokee tribe chief asked him to you know other than just by looking at her the other surprising thing from the first debate was that the name mitt romney was never mentioned in that first debate mitt romney who was the governor of massachusetts who introduced scott brown who once ran for senate himself whose campaign senior adviser is also scott brown s campaign senior adviser and the guy who is the republican nominee for president he was never mentioned in the first debate but tonight that oversight was remedied,1
attack,http://archive.org/details/FOXNEWSW_20120913_030000_The_OReilly_Factor,bill hi im billo reilly reporting tonight from washington more americans murdered by militant muslims that is the subject of this evening s talking points memo right off the bat offended the far left they don t want the facts reported about the islam i islamic jihad the followers of allah who kill in the name of their religion that s tough my job is to till the truth in libya 52 year old christopher stevens the american ambassador to that country was murdered last night along with three other american citizens fox news has obtained information that those killings were apparently planned not a spontaneous demonstration but in egypt the situation was very different as hundreds of muslims attacked the U.S. embassy because some crank here in america put out an anti muslim video because of the internet that kind of stuff goes worldwide very quickly and the video gave those nuts in cairo an excuse to turn violent to try to head that off the U.S. embassy there issued a statement saying quote the embassy of the united states and cairo condemns the continuing efforts by misguided individuals to hurt the religion is just feelings of muslims as we condemn efforts to offend believers of all religions unquote again that statement was issued before before the american embassy was attacked last night now as talking points stated yesterday muslim fanatics will use any excuse to attack not only americans but anyone they consider to be an infidel there is no question about that and it is the responsibility of the egyptian government to protect the american embassy the egyptian government did not do that so they must be held accountable back here the issue is clearly being used in the presidential campaign here is what mitt romney said about the U.S. embassy statement,0
attack,http://archive.org/details/FOXNEWSW_20120913_030000_The_OReilly_Factor,bill now im not sure the governor is correct on that the embassy was trying to head off the violence being conciliatory in that kind of a situation seems logical but after the fact after the attack on the embassy i believe the U.S. a should be much stronger than what president obama said from the white house,0
attack,http://archive.org/details/FOXNEWSW_20120913_030000_The_OReilly_Factor,bill but what kind of justice mr president the libyan government s chaotic no central authority there what will you do with the egyptian government we are giving it 1 5 billion a year for what so our embassy can be attacked they could have stopped it on february 6th 2011 i discussed the militant situation in egypt with mr obama,0
attack,http://archive.org/details/FOXNEWSW_20120913_030000_The_OReilly_Factor,bill going forward america should now suspend its aid to egypt deduct the cause to the damage to the american embassy secure a apology from cairo let them know attacks on americans inside egypt simply will not be tolerated and that s the memo now for the top story tonight let s bring in fox news strategic analyst ralph peters who joining us from washington colonel are my talking points accurate in your opinion,0
attack,http://archive.org/details/FOXNEWSW_20120913_030000_The_OReilly_Factor,libya intelligence system those they cooperate very loisly it was not an accident that both of these attacks happened in neighboring countries on the evening of september 11th and oh by the way the right answer is as far as libya goes is to go to libya track them down and kill every terrorist involved,0
attack,http://archive.org/details/FOXNEWSW_20120913_030000_The_OReilly_Factor,a mob launched into a fiery rampage there yesterday the attack killing the U.S. ambassador and killing three others as well the white house is investigating whether the rampage was planned to mark the anniversary of the september 11th attacks or as a backlash to an antiislamic movie z a second night of violent demonstrations in cairo and there are no specific threats to their safety at this point im ainsley earhardt back to the o reilly factor thanks for watching fox this happy coupleused capital one venture miles for their destination wedding double milesyou can actually use but with thosesingle mile travel cards bridesmaid blacked out but im a bridesmaid oh x marks the spotshe ll never sit but i bought a dress a toast to the capital oneventure card fly any airline any flight anytime double milesyou can actually use what a coincidence what s in your wallet all screaming watch the elbows ladies,0
attack,http://archive.org/details/FOXNEWSW_20120913_030000_The_OReilly_Factor,all right dick morris everybody and shear a reminder dick has a new children s book out called dubbs is he a dog runs for president now in the marketplace if you want signed copies go to dick morris com plenty more as the factor moves along this evening from boston charles krauthammer verballyattacked by a liberal the washington post columnist we will talk to charles about what happened dennis miller on jay leno over president obama we hope you stay tuned to those reports this country was builtby working people the economyneeds manufacturing mhines tools people making stuff companies have to investin making things infrastructure construction production we need it now more than ever chevron s puttgmore than 8 billion dollars back in the U.S. economyhis year in pipes cement steel jobs energy we need to getthe wheels turning im proud of that making real thin for real that makea real difference why does my mouth feel dryerthan i remember it to be there are more peopletaking more medication so we see people sufferingfrom dry mouth more so we may see more cavities bad breath oral irritation a dry mouth suffererdoesn t have to suffer i would recommend biotene the enzymes in biotene products help supplement enzymes that are naturally in saliva biotene helps moisten thoseareas that have become dry those that are suffering can certainly benefitfrom biotene,0
attack,http://archive.org/details/FOXNEWSW_20120913_030000_The_OReilly_Factor,this is a fox news alert we're monitoring yesterday s deadly attack forces telling us the pentagon is moving two warships through the libyan coast and officials say the uss mcfall carrying missles U.S. officials say they don t have a specific mission yet this gives them flexibility to respond the tack in bengazy killing U.S. ambassador chris stevens as you see here as well as three other americans happened as america marks 11 years since september 11th the and im ainsley earhardt back to o reilly,0
attack,http://archive.org/details/FOXNEWSW_20120913_030000_The_OReilly_Factor,bill i don t think we are going to be whining and neurotic about tracking down at divides which we believe based on intel were responsible for the murders of the four americans in benghazi libya you can't hold that government accountable because thatgovernment is chaos just trying to get up and running it was obviously a planned assassination of the american ambassador but egypt is a different story they that government could have stopped that attack on our embassy the egyptian military in cairo could have definitely dispersed these people andthey said no they didn t do it now there we have an institutional problem and i don t think president obama as i said in the talking points memo knows what to do benjamin netanyahu should have a bedroom at the white house right now should be of be a photo of the two holding fish up and smiling we shouldn t be meeting with the muslim brotherhood netanyahu is our guy on the ground there i don t believe he believes we are there anymore i think netanyahu finds thin difference i think he is thinking okay when it's go time it's one less phone call for knee make we have got to embrace the jews here and let that part of the world know that we have got an advanced team over there and the guys of israel and they best not screw with them and best get their minds straight the best way to preclude a war is through strength to tell them listen we're going to back this guy s play not to make the world think are we going to back israel s play of course we are they are israel we are like this or should be,0
attack,http://archive.org/details/MSNBCW_20121002_230000_Hardball_With_Chris_Matthews,we do provide care for people who don t have insurance people if someone has a heart attack they don t sit in their apartment and die we pick them up in an ambulance and take them to the hospital and give them care and different states have different ways of providing for that care,0
attack,http://archive.org/details/CNNW_20121115_030000_Anderson_Cooper_360,good evening 10 00 on the east coast we begin tonight looking for facts not offering opinions or trying to play favorites not supporting democrats or republicans you can find that on plenty of other cable channels just finding the truth finding the facts tonight the focus on what played out in washington today two foes back at it again the battle over benghazi the attack that killed four american senator mccain has maintained either white house negligence or a cover up he took it a step further and said that he would try to block any effort to promote ms rice to secretary of state should hillary clinton leave that post president obama took the opportunity to fire back directly at the senator,0
attack,http://archive.org/details/CNNW_20121115_030000_Anderson_Cooper_360,keeping then honest more than two months after the attack on benghazi there are still some serious questions about the timeline of the events and unanswered kwis in the days and weeks that followed specifically why didn t the president call it an act of terrorism the president said it was quote too early to know exactly how this came about or during an appearance on the view on the 25th when asked the president said they were still doing an investigation how the president described it five days after the attacks,0
attack,http://archive.org/details/CNNW_20121115_030000_Anderson_Cooper_360,senator john mccain joins me now senator you said today you plan to do everything in your power to block susan rice s nomination to be secretary of state if president obama nominates her supporters say she was simply repeating the earlier assessment about the benghazi attack a spokesperson confirmed in late september that we disseminated the information and it was only later the intelligence assessment changed do you not believe the dni,0
attack,http://archive.org/details/CNNW_20121115_030000_Anderson_Cooper_360,well first of all talking points came from the white house not from the dni but second of all it was obvious within 24 hours that the station chief from the cia said this was a terrorist attack obvious to one and all that this was not a spontaneous demonstration in real time they saw there was no demonstration the ms rice i hope saw am ambassador rice i hope saw that immediately after she spoke the head of the libyan national assembly the president of it said this was an al qaeda attack everybody knew it was an al qaeda attack and she continued to tell the world through all the talk shows that that it was a spontaneous demonstration sparked by a video that s not competence in my view and think she should have known and she has never yet to this at this point declared that she was wrong and the president is the one who is ultimately responsible but that is not an acceptable person in my vow to be secretary of state,0
attack,http://archive.org/details/CNNW_20121115_030000_Anderson_Cooper_360,the dni is saying one thing the state department or the other the cia station chief within 24 hours said it was an al qaeda affiliated attack didn t she have this information the white house gave the talking points the president incredibly overtwo weeks later continued to call this a a spontaneous demonstration that sparked this attack which by then he must have known was totally false he said that to the united nations there is a lot of things wrong here and she is part of it and she gave deceptive information to the american people when there was clearly counterinformation that affirmed this was a terrorist attack orchestrated by an al qaeda affiliated organization,0
attack,http://archive.org/details/CNNW_20121115_030000_Anderson_Cooper_360,i appreciate them saying that the fact is four americans died four americans died and overwhelming evidence to the contrary that this was a clearly clearly an al qaeda affiliated attack that murdered four americans that didn t need to happen there were advanced warnings that were sent on august 15th and 16th they said that it would it was a case of concerted attack they could not guarantee that they could defend the consulate there was many warnings previous attacks all of that goes to the state department and to this administration and our ambassador to the u n it raises the question what was she doing out there anyway and she the american people were told given false information when there was clearly information to counter that immediately people don t go to spontaneous demonstrations with mortars and rocket propelled grenades,0
attack,http://archive.org/details/CNNW_20121115_030000_Anderson_Cooper_360,there are so many questions about the attacks in benghazi is it surprising that they are going after ambassador rice and not secretary clinton,0
attack,http://archive.org/details/CNNW_20121115_030000_Anderson_Cooper_360,israel launched a major air assault on gaza is ledding the door open to a possible ground assault as well officials calling it a response to rocket attacks fired on gaza we ve seen this before but this time the israeli forces is live blogging the entire thing this is an image they tweeted announcing the death of ahmed al jabari the ivf posted this video jabari was riding in the car circled in yellow he had been on israel s wanted list for years this was up with of nearly three dozen attacks launched over eight hours according to hamas dozens were wounded hamas has retaliated by firing more rockets into israel and firing back on twitter warning israel has opened the gates of hell on itself egypt has recalled its ambassador to israel and the U.S. state department condemned the strikes fired from gaza and supporting israel s right to defend indianapoltself what is the latest on the attacks and the tafailout,0
attack,http://archive.org/details/CNNW_20121115_030000_Anderson_Cooper_360,no question it's justified the attacks were out of gaza by hamas were completely they had gone crazy in temps of the scope intensity and hamas was openly taking credit for them rather than disavowing them the problem netanyahu people bibi and barack they have a tactical approach hitting back and trying to do this israel has invaded gaza and they have economically choked gaza they have succeeded they have overwhelming force what is the strategy to deal with gaza how does this help israel in its long term strategy how does it play out with the regional strategy where israel s relations with egypt have deteriorated ity relations with turkey has deteriorated no question it's justified is it smart,0
attack,http://archive.org/details/MSNBCW_20120914_210000_Hardball_With_Chris_Matthews,romney heads right let s play hardball good evening i am chris matthews in washington let me start tonight with this mitt romney i remember when george wallace said there s not a dime s worth of difference between the republicans and democrats well today for those paying attention there s not a dime s worth of difference between mitt romney and the republican fringe sarah palin accused the president of palling with terrorists romney accuses obama of sympathizing with the attackers in the mid east romney not only exploits the language of the right he is enjoying it birthers say obama doesn t belong with us romney says he sympathizes with muslim killers the state of kansas is deciding whether to let obama s name appear on the ballot birthers are still at it kansas secretary of state wants more evidence of the president s legitimacy to run his birth certificate is not apparently enough newt gingrich talks of good stamp president and one republican state after another tries to limit minority voting all making out the president making him the foreigner in the words of john sununu quote learn how to be an american it is to convince the working class white guy that obama is not one of us he is one of them a foreigner usurper with the enemies and mitt romney is overseeing every word of it cynthia tucker is a columnist and ronald reagan msnbc political analyst cynthia watching it all as i described it everything going on voter suppression lingo attack on the president s sympathizing with the bad guys never heard such a comprehensive effort to describe him as not american or in league with the enemy your thoughts,1
attack,http://archive.org/details/MSNBCW_20120914_210000_Hardball_With_Chris_Matthews,ron go ahead talk about the whole thing this whole thing about what happened in libya we will talk about the president s wonderful performance in a moment the way they're attacking obama it is not as if he left his guard down it is as if he is sympathizing with the enemy portraying him as the other not just argument over competence and strength it is over loyalty,1
